inst,bar,price,vol,thr,dir,pos,pnl,equity,vol_q,thr_q,is_new_swing
19,670,28.05,0.004620372639250474,0.0,-1,-10000,-280.5,-72516.09999999992,0,,False
20,670,40.79,0.004548915890769714,0.0,1,10000,1499.999999999986,-119423.60000000031,0,,True
21,670,36.0,0.007097792549326142,0.0,1,10000,3299.9999999999827,-1463.1999999996506,1,,False
22,670,99.52,0.013399056433591353,0.0,-1,-10000,7700.000000000102,-143429.50000000047,3,,True
23,670,92.89,0.009743317696043715,0.0,-1,-10000,10699.99999999993,-136545.79999999827,2,,False
24,670,85.35,0.005975452897065847,0.0,1,10000,4899.999999999949,-30356.449999999844,0,,True
25,670,36.63,0.00836010391232261,0.0,-1,-10000,-3366.299999999972,3636.0499999998046,1,,True
26,670,48.59,0.01036530133177259,0.0,-1,-10000,-3785.899999999983,-46348.550000001174,2,,False
27,670,24.42,0.013025904260933831,0.0,1,10000,-1144.2000000000342,-58178.45000000023,3,,True
28,670,64.96,0.010995911049236296,0.0,-1,-10000,5800.0000000001255,88276.70000000084,2,,True
29,670,45.75,0.014247648532096324,0.0,-1,-10000,-2557.5000000000086,-108580.0999999996,3,,False
30,670,21.73,0.008424867368273994,0.0,1,10000,-3417.300000000003,-21739.74999999974,1,,True
31,670,67.04,0.00923866154066288,0.0,-1,-10000,10499.99999999997,-10896.650000000573,2,,True
32,670,44.81,0.01322131203449616,0.0,1,10000,-7148.100000000018,-36854.15000000092,3,,True
33,670,10.23,0.011456364482892646,0.0,-1,-10000,-1302.2999999999922,-5881.849999999753,2,,True
34,670,56.4,0.007901655148021996,0.0,-1,-10000,6000.000000000015,-77712.10000000014,1,,False
35,670,40.62,0.009057282577741571,0.0,-1,-10000,-2406.2000000000285,-19973.0499999999,1,,False
36,670,63.46,0.007010405199121079,0.0,-1,-10000,-3034.60000000002,-350123.7000000012,1,,False
37,670,42.81,0.013184366153663245,0.0,1,10000,-5828.099999999992,-139416.55000000045,3,,True
38,670,67.4,0.003774411102521586,0.0,-1,-10000,1799.999999999926,45841.95000000069,0,,True
39,670,65.46,0.005697266398728937,0.0,-1,-10000,1000.0000000000853,-219409.80000000098,0,,False
40,670,79.12,0.005811474664544977,0.0,-1,-10000,-3291.2,-30740.19999999768,0,,False
41,670,53.64,0.012453742002152718,0.0,-1,-10000,1199.9999999999745,68853.45000000103,3,,False
42,670,50.35,0.010524172592078579,0.0,-1,-10000,1499.999999999986,-63281.6000000004,2,,False
43,670,28.52,0.012503046224264824,0.0,1,10000,-1185.1999999999987,-35936.05000000015,3,,True
44,670,73.62,0.0067427827549421645,0.0,-1,-10000,1499.9999999999147,-311552.5999999998,1,,True
45,670,29.16,0.0047135954245689496,0.0,1,10000,800.0000000000184,-34970.999999999796,0,,True
46,670,78.85,0.009979727355029675,0.0,-1,-10000,9699.999999999989,-215807.19999999998,2,,True
47,670,17.28,0.009968793931912415,0.0,1,10000,300.00000000001137,-35067.15000000013,2,,True
48,670,79.2,0.00567828690781974,0.0,1,10000,-9292.000000000085,-109910.89999999868,0,,False
49,670,31.75,0.007147455951749004,0.0,1,10000,-1817.499999999986,-44308.50000000007,1,,False
0,671,35.04,0.004376719607609588,0.0,-1,-10000,-950.4000000000227,-115566.99999999935,0,,True
1,671,53.83,0.005515767400640513,0.0,1,10000,-2238.300000000017,-14767.400000000138,0,,True
2,671,39.08,0.01060842627824216,0.0,1,10000,8799.999999999955,89990.89999999988,2,,False
3,671,32.19,0.010341491931277725,0.0,-1,-10000,-4921.900000000008,-161721.54999999976,2,,True
4,671,43.84,0.007249139809446149,0.0,1,10000,-1738.4000000000256,-28137.29999999986,1,,True
5,671,28.27,0.006247971760582319,0.0,1,10000,-982.7000000000028,-35905.7,1,,False
6,671,17.63,0.011195990328593147,0.0,1,10000,-3076.2999999999915,-142286.5499999999,2,,False
7,671,54.08,0.010252116353800925,0.0,1,10000,-2440.7999999999774,145131.19999999952,2,,False
8,671,33.68,0.011715015633931083,0.0,-1,-10000,1400.0000000000057,-220334.80000000075,3,,True
9,671,55.42,0.01275723660555661,0.0,1,10000,3900.0000000000055,-518609.19999999827,3,,True
10,671,29.55,0.012326910688512004,0.0,-1,-10000,3000.0000000000073,54031.70000000054,3,,True
11,671,61.77,0.011915335957066571,0.0,1,10000,-12317.700000000017,-2666.099999999884,3,,True
12,671,41.58,0.011167744647401855,0.0,1,10000,599.9999999999517,-161476.69999999984,2,,False
13,671,54.12,0.005875511486896458,0.0,1,10000,3099.999999999952,-8298.850000000235,0,,False
14,671,52.63,0.01284216938680712,0.0,1,10000,-2526.3000000000284,-144012.6999999996,3,,False
15,671,52.89,0.005639667055499143,0.0,1,10000,-4828.899999999997,-52786.5499999998,0,,False
16,671,41.31,0.009909738543887424,0.0,-1,-10000,-3113.09999999996,-125221.35000000014,2,,True
17,671,33.46,0.010268068006060845,0.0,-1,-10000,-5534.59999999996,-162908.10000000065,2,,False
18,671,37.9,0.010604890394702141,0.0,1,10000,-2578.9999999999886,-47805.35000000065,2,,True
19,671,28.17,0.004638464015192201,0.0,1,10000,-1481.70000000001,-73997.79999999993,0,,False
20,671,40.56,0.004547347042649534,0.0,-1,-10000,-2705.5999999999685,-122129.20000000027,0,,True
21,671,36.08,0.007080981902707291,0.0,1,10000,799.999999999983,-663.1999999996676,1,,True
22,671,98.76,0.013445135780511618,0.0,-1,-10000,7599.999999999909,-135829.50000000055,3,,True
23,671,93.52,0.009602774863791817,0.0,1,10000,-7235.199999999954,-143780.99999999822,2,,True
24,671,85.19,0.005979500791568753,0.0,-1,-10000,-2451.899999999966,-32808.34999999981,0,,True
25,671,36.56,0.00827444127284885,0.0,-1,-10000,700.0000000000028,4336.049999999807,1,,False
26,671,49.04,0.010356469553824195,0.0,1,10000,-4990.399999999957,-51338.95000000113,2,,True
27,671,24.1,0.012955332322647128,0.0,-1,-10000,-3441.0000000000027,-61619.45000000023,3,,True
28,671,64.76,0.010946246631795671,0.0,-1,-10000,1999.9999999998863,90276.70000000072,2,,False
29,671,45.26,0.014239748342993208,0.0,-1,-10000,4900.00000000002,-103680.09999999958,3,,False
30,671,21.68,0.008420931350801578,0.0,-1,-10000,-716.8000000000071,-22456.54999999975,1,,False
31,671,67.13,0.009198437746787278,0.0,1,10000,-1571.299999999892,-12467.950000000465,2,,True
32,671,44.31,0.013334532314838205,0.0,-1,-10000,-5443.1,-42297.25000000092,3,,True
33,671,10.12,0.01149438545775799,0.0,-1,-10000,1100.000000000012,-4781.849999999741,2,,False
34,671,56.42,0.007825192919870752,0.0,1,10000,-764.2000000000313,-78476.30000000016,1,,True
35,671,39.84,0.009520395195545104,0.0,-1,-10000,7799.99999999994,-12173.049999999961,2,,True
36,671,63.6,0.006904081295403161,0.0,1,10000,-2036.0000000000057,-352159.7000000012,1,,True
37,671,43.03,0.013012851803459104,0.0,1,10000,2199.9999999999886,-137216.55000000045,3,,False
38,671,67.46,0.003774649206303439,0.0,1,10000,-1274.5999999998805,44567.350000000806,0,,False
39,671,65.64,0.00570625028006218,0.0,1,10000,-2456.4000000000683,-221866.20000000106,0,,False
40,671,78.38,0.005697417558336586,0.0,-1,-10000,7400.000000000091,-23340.19999999759,0,,True
41,671,52.86,0.012619422614983146,0.0,-1,-10000,7800.000000000011,76653.45000000104,3,,False
42,671,50.76,0.010449904776052281,0.0,1,10000,-4607.599999999966,-67889.20000000036,2,,True
43,671,28.29,0.012394691617176901,0.0,-1,-10000,-2582.900000000004,-38518.95000000015,3,,True
44,671,73.67,0.0064833494633224345,0.0,1,10000,-1236.6999999999716,-312789.29999999976,1,,True
45,671,29.24,0.004522735589404816,0.0,1,10000,799.999999999983,-34170.99999999981,0,,False
46,671,78.57,0.009828509278613683,0.0,-1,-10000,2800.0000000000114,-213007.19999999998,2,,True
47,671,17.23,0.00984801776398475,0.0,-1,-10000,-672.3000000000071,-35739.45000000014,2,,False
48,671,79.4,0.005527375102493813,0.0,1,10000,2000.0000000000284,-107910.89999999866,0,,True
49,671,32.07,0.006986888588114204,0.0,1,10000,3200.0000000000027,-41108.50000000007,1,,False
0,672,35.33,0.004497350530124316,0.0,1,10000,-3253.299999999991,-118820.29999999933,0,,False
1,672,53.87,0.005518851612050737,0.0,1,10000,399.9999999999915,-14367.400000000147,0,,False
2,672,39.18,0.010573863564091198,0.0,1,10000,1000.0000000000142,90990.89999999989,2,,False
3,672,31.9,0.0104056808121049,0.0,-1,-10000,2899.9999999999914,-158821.54999999976,2,,True
4,672,43.87,0.007112923787623596,0.0,1,10000,299.9999999999403,-27837.29999999992,1,,True
5,672,28.31,0.006203469533709582,0.0,1,10000,399.9999999999915,-35505.700000000004,1,,False
6,672,18.04,0.011776790605552593,0.0,1,10000,4100.000000000002,-138186.5499999999,3,,False
7,672,53.64,0.010200335052657177,0.0,-1,-10000,-4936.399999999977,140194.79999999955,2,,True
8,672,33.96,0.011771661454555713,0.0,1,10000,-3139.6000000000113,-223474.40000000075,3,,True
9,672,55.59,0.01266276273051656,0.0,1,10000,1700.000000000017,-516909.19999999827,3,,False
10,672,29.55,0.011445687100092096,0.0,1,10000,-295.5,53736.20000000054,2,,False
11,672,62.03,0.010922910375907641,0.0,1,10000,2599.99999999998,-66.09999999990396,2,,False
12,672,41.97,0.011141040264262247,0.0,1,10000,3900.0000000000055,-157576.69999999984,2,,False
13,672,53.85,0.00585838611456923,0.0,-1,-10000,-3238.49999999996,-11537.350000000195,0,,True
14,672,53.77,0.013138863154069863,0.0,1,10000,11400.000000000005,-132612.6999999996,3,,True
15,672,53.2,0.005532348059459026,0.0,1,10000,3100.0000000000227,-49686.54999999978,0,,False
16,672,41.74,0.009664322196781362,0.0,1,10000,-4717.399999999997,-129938.75000000013,2,,False
17,672,33.39,0.009894868397454749,0.0,-1,-10000,700.0000000000028,-162208.10000000065,2,,True
18,672,38.38,0.010347063664755364,0.0,1,10000,4800.00000000004,-43005.35000000062,2,,True
19,672,28.16,0.004463858665905387,0.0,-1,-10000,-381.60000000001565,-74379.39999999995,0,,True
20,672,40.65,0.004546634242659325,0.0,1,10000,-1306.4999999999632,-123435.70000000023,0,,True
21,672,35.96,0.007028354893780828,0.0,-1,-10000,-1559.5999999999744,-2222.799999999642,1,,True
22,672,100.33,0.013374007538510618,0.0,1,10000,-16703.29999999993,-152532.80000000048,3,,True
23,672,93.1,0.00949049161480587,0.0,-1,-10000,-5131.000000000017,-148911.99999999825,2,,True
24,672,85.84,0.0060541883004133065,0.0,1,10000,-7358.400000000056,-40166.74999999987,1,,True
25,672,36.26,0.008378132444134573,0.0,-1,-10000,3000.0000000000427,7336.04999999985,1,,True
26,672,49.36,0.010125921157740551,0.0,1,10000,3200.0000000000027,-48138.95000000113,2,,True
27,672,24.46,0.013076577703950237,0.0,1,10000,-3844.5999999999945,-65464.05000000022,3,,False
28,672,64.97,0.010946105569267112,0.0,1,10000,-2749.699999999937,87527.00000000079,2,,False
29,672,45.08,0.014264595736583218,0.0,-1,-10000,1799.9999999999973,-101880.09999999958,3,,True
30,672,21.95,0.008566533390977092,0.0,1,10000,-2919.499999999996,-25376.049999999745,1,,True
31,672,66.68,0.00920693410977362,0.0,-1,-10000,-5166.7999999998865,-17634.75000000035,2,,True
32,672,43.45,0.013652481510238752,0.0,-1,-10000,8599.999999999995,-33697.250000000924,3,,False
33,672,9.97,0.011480633616138287,0.0,-1,-10000,1499.999999999986,-3281.8499999997553,2,,False
34,672,57.11,0.007980188187299035,0.0,1,10000,6899.999999999977,-71576.30000000019,1,,True
35,672,40.17,0.009507426327646949,0.0,1,10000,-3701.6999999999825,-15874.749999999944,2,,False
36,672,62.79,0.007124062234227012,0.0,-1,-10000,-8727.900000000023,-360887.6000000012,1,,True
37,672,42.68,0.013052697743470482,0.0,-1,-10000,-3926.8000000000143,-141143.35000000047,3,,False
38,672,67.28,0.0037744199185367326,0.0,-1,-10000,-2472.799999999926,42094.55000000088,0,,False
39,672,65.77,0.005709496246735205,0.0,1,10000,1299.9999999999545,-220566.20000000112,0,,True
40,672,78.27,0.005692078067756678,0.0,-1,-10000,1099.9999999999943,-22240.199999997596,0,,True
41,672,52.89,0.012612795188918828,0.0,1,10000,-828.9000000000113,75824.55000000104,3,,True
42,672,50.14,0.010688763960236524,0.0,-1,-10000,-6701.399999999974,-74590.60000000034,2,,True
43,672,28.08,0.012359713269395663,0.0,-1,-10000,2100.0000000000086,-36418.95000000014,3,,False
44,672,74.07,0.006442085999368711,0.0,1,10000,3999.9999999999145,-308789.2999999998,1,,True
45,672,29.25,0.004504859146234871,0.0,1,10000,100.00000000001563,-34070.999999999796,0,,False
46,672,78.07,0.009769437134996523,0.0,-1,-10000,5000.0,-208007.19999999998,2,,True
47,672,17.25,0.009721819692292716,0.0,1,10000,-372.49999999999574,-36111.950000000135,2,,True
48,672,79.16,0.005420573679033163,0.0,-1,-10000,-3191.600000000091,-111102.49999999875,0,,True
49,672,32.27,0.007037778290379742,0.0,1,10000,2000.0000000000284,-39108.500000000044,1,,True
0,673,35.05,0.004520470154265419,0.0,-1,-10000,-3150.5000000000114,-121970.79999999935,0,,True
1,673,53.53,0.0055547993060926,0.0,-1,-10000,-3935.299999999963,-18302.70000000011,0,,False
2,673,39.08,0.010555250168961564,0.0,-1,-10000,-1390.8000000000143,89600.09999999987,2,,False
3,673,32.23,0.01047430270834455,0.0,1,10000,-3622.299999999983,-162443.84999999974,2,,True
4,673,43.69,0.007113140943282222,0.0,-1,-10000,-2236.8999999999974,-30074.199999999917,1,,True
5,673,28.44,0.005466941521289106,0.0,1,10000,1300.0000000000255,-34205.69999999998,0,,True
6,673,18.07,0.011690881196216946,0.0,1,10000,300.00000000001137,-137886.5499999999,3,,False
7,673,53.36,0.010139337351259395,0.0,-1,-10000,2800.0000000000114,142994.79999999955,2,,True
8,673,34.68,0.012156391669932208,0.0,1,10000,7199.999999999989,-216274.40000000075,3,,True
9,673,55.51,0.012650208080465753,0.0,-1,-10000,-1355.100000000054,-518264.2999999983,3,,True
10,673,29.85,0.01154940570732001,0.0,1,10000,3000.0000000000073,56736.20000000055,2,,True
11,673,62.87,0.010905414386320884,0.0,1,10000,8399.999999999964,8333.90000000006,2,,False
12,673,40.94,0.011778396103227874,0.0,-1,-10000,-10709.40000000001,-168286.09999999986,3,,True
13,673,53.78,0.005841861891266175,0.0,-1,-10000,700.0000000000028,-10837.350000000191,0,,False
14,673,53.75,0.013091960418640533,0.0,-1,-10000,-737.5000000000313,-133350.19999999963,3,,False
15,673,53.25,0.005518375468504987,0.0,1,10000,499.9999999999716,-49186.54999999981,0,,True
16,673,41.88,0.009671252120053396,0.0,1,10000,1400.0000000000057,-128538.75000000013,2,,False
17,673,33.05,0.009987860947240981,0.0,-1,-10000,3400.000000000034,-158808.10000000062,2,,True
18,673,38.4,0.010338107931191444,0.0,1,10000,199.9999999999602,-42805.35000000065,2,,True
19,673,28.28,0.004469847187612591,0.0,1,10000,-1482.80000000001,-75862.19999999995,0,,False
20,673,41.01,0.004713650348967456,0.0,1,10000,3599.9999999999945,-119835.70000000023,0,,False
21,673,35.86,0.0069254777305632126,0.0,-1,-10000,1000.0000000000142,-1222.7999999996277,1,,True
22,673,101.44,0.012780502421053348,0.0,1,10000,11099.999999999995,-141432.80000000048,3,,True
23,673,93.1,0.009486194446889962,0.0,1,10000,-931.0,-149842.99999999825,2,,False
24,673,86.29,0.005892410426356208,0.0,1,10000,4500.000000000028,-35666.74999999984,0,,False
25,673,36.05,0.0083332434889024,0.0,-1,-10000,2100.0000000000086,9436.04999999986,1,,True
26,673,49.27,0.01013784020550963,0.0,-1,-10000,-1392.699999999963,-49531.65000000109,2,,False
27,673,24.58,0.013088979894729397,0.0,1,10000,1199.9999999999745,-64264.05000000025,3,,True
28,673,65.23,0.010938354505433909,0.0,1,10000,2600.000000000051,90127.00000000084,2,,False
29,673,45.32,0.01426490299338772,0.0,1,10000,-2853.20000000002,-104733.29999999961,3,,False
30,673,21.69,0.008699749021664037,0.0,-1,-10000,-2816.89999999998,-28192.949999999724,1,,True
31,673,67.14,0.009004683565711777,0.0,1,10000,-5271.399999999937,-22906.150000000285,1,,True
32,673,43.94,0.013570959797820928,0.0,1,10000,-5339.399999999949,-39036.650000000875,3,,False
33,673,9.99,0.011409769455795042,0.0,1,10000,-299.89999999999577,-3581.749999999751,2,,False
34,673,57.62,0.007914125047300763,0.0,1,10000,5099.99999999998,-66476.3000000002,1,,False
35,673,40.75,0.00965810299787385,0.0,1,10000,5799.999999999983,-10074.74999999996,2,,False
36,673,63.1,0.007033649862255272,0.0,1,10000,-3731.0000000000227,-364618.6000000012,1,,False
37,673,42.47,0.013051304160902126,0.0,-1,-10000,2100.0000000000086,-139043.35000000047,3,,True
38,673,67.27,0.003766074244446261,0.0,-1,-10000,100.00000000005116,42194.550000000934,0,,False
39,673,65.8,0.005709684407945973,0.0,1,10000,300.00000000001137,-220266.20000000112,0,,True
40,673,78.03,0.005558002920664636,0.0,-1,-10000,2399.999999999949,-19840.199999997647,0,,True
41,673,52.81,0.01253058724867356,0.0,-1,-10000,-1328.099999999983,74496.45000000106,3,,False
42,673,49.85,0.010646721324937556,0.0,-1,-10000,2899.9999999999914,-71690.60000000036,2,,False
43,673,28.24,0.012348547897263171,0.0,1,10000,-1882.4000000000015,-38301.350000000144,3,,True
44,673,74.3,0.0064496511251717495,0.0,1,10000,2300.00000000004,-306489.29999999976,1,,False
45,673,29.13,0.004528885751558114,0.0,-1,-10000,-1491.30000000001,-35562.29999999981,0,,True
46,673,79.87,0.010168539271788474,0.0,1,10000,-18798.700000000114,-226805.90000000008,2,,True
47,673,17.12,0.00965705699243758,0.0,-1,-10000,-1471.19999999999,-37583.150000000125,2,,True
48,673,79.03,0.005407349114043935,0.0,-1,-10000,1299.9999999999545,-109802.49999999879,0,,False
49,673,32.61,0.007188046889628736,0.0,1,10000,3399.999999999963,-35708.50000000008,1,,True
0,674,34.98,0.0044196041907644595,0.0,-1,-10000,700.0000000000028,-121270.79999999935,0,,True
1,674,53.49,0.005546550629421981,0.0,-1,-10000,399.9999999999915,-17902.700000000117,0,,False
2,674,39.77,0.010788910315800959,0.0,1,10000,-7297.700000000048,82302.39999999982,2,,True
3,674,32.31,0.010466287451597698,0.0,1,10000,800.000000000054,-161643.8499999997,2,,False
4,674,44.07,0.0070306190933108964,0.0,1,10000,-4240.700000000025,-34314.89999999994,1,,False
5,674,28.58,0.005487388275407919,0.0,1,10000,1399.9999999999702,-32805.70000000001,0,,False
6,674,17.66,0.011475317238133477,0.0,-1,-10000,-4276.600000000002,-142163.1499999999,2,,True
7,674,53.68,0.009945324191214572,0.0,1,10000,-3736.800000000003,139257.99999999953,2,,True
8,674,34.94,0.012144908119821348,0.0,1,10000,2599.99999999998,-213674.40000000078,3,,False
9,674,55.28,0.012424146225965129,0.0,-1,-10000,2299.9999999999686,-515964.29999999836,3,,True
10,674,29.3,0.011771706919920485,0.0,-1,-10000,-5793.000000000007,50943.20000000054,3,,False
11,674,63.01,0.010876301845656721,0.0,1,10000,1400.0000000000057,9733.900000000065,2,,True
12,674,41.14,0.011509591680935396,0.0,1,10000,-2411.4000000000283,-170697.49999999988,2,,False
13,674,53.97,0.005789866938448211,0.0,1,10000,-2439.699999999977,-13277.050000000168,0,,False
14,674,53.78,0.01277787370042791,0.0,1,10000,-837.8000000000113,-134187.99999999965,3,,False
15,674,52.77,0.005651724953880211,0.0,-1,-10000,-5327.699999999969,-54514.249999999774,0,,True
16,674,41.91,0.009302505842708203,0.0,1,10000,299.9999999999403,-128238.75000000019,2,,True
17,674,33.07,0.009985553517559241,0.0,1,10000,-530.7000000000312,-159338.80000000066,2,,False
18,674,38.07,0.010329963461995276,0.0,-1,-10000,-3680.6999999999825,-46486.050000000636,2,,True
19,674,28.06,0.004591627212086562,0.0,-1,-10000,-2480.600000000024,-78342.79999999997,0,,False
20,674,41.09,0.004706100050644929,0.0,1,10000,800.000000000054,-119035.70000000017,0,,True
21,674,35.95,0.006873348247797409,0.0,1,10000,-1259.500000000034,-2482.299999999662,1,,False
22,674,101.8,0.012784457563972607,0.0,1,10000,3599.9999999999945,-137832.80000000048,3,,False
23,674,93.71,0.009517178595257993,0.0,1,10000,6099.9999999999945,-143742.99999999825,2,,False
24,674,86.36,0.005689678473047525,0.0,1,10000,699.9999999999318,-34966.749999999905,0,,False
25,674,35.6,0.008492638844815733,0.0,-1,-10000,4499.999999999957,13936.049999999817,1,,True
26,674,49.16,0.009878097262603391,0.0,-1,-10000,1100.0000000000655,-48431.65000000103,2,,False
27,674,24.72,0.013040507640344222,0.0,1,10000,1400.0000000000057,-62864.05000000024,3,,True
28,674,65.46,0.010819989665175353,0.0,1,10000,2299.9999999998977,92427.00000000074,2,,False
29,674,44.94,0.014288945787010785,0.0,-1,-10000,-4249.400000000025,-108982.69999999963,3,,True
30,674,21.47,0.008753524935401763,0.0,-1,-10000,2200.000000000024,-25992.9499999997,1,,False
31,674,66.89,0.008838519814599865,0.0,-1,-10000,-3168.9,-26075.050000000287,1,,False
32,674,43.67,0.01357762569241273,0.0,-1,-10000,-3136.69999999996,-42173.350000000835,3,,False
33,674,10.16,0.011632718672382103,0.0,1,10000,1699.9999999999993,-1881.7499999997515,2,,True
34,674,57.69,0.00789871329738104,0.0,1,10000,700.0000000000028,-65776.3000000002,1,,False
35,674,40.36,0.009626801374748514,0.0,-1,-10000,-4303.600000000006,-14378.349999999966,2,,True
36,674,63.0,0.007012883905727576,0.0,-1,-10000,-1630.000000000014,-366248.6000000012,1,,False
37,674,44.13,0.013720217089840748,0.0,1,10000,-17041.300000000036,-156084.65000000052,3,,True
38,674,67.14,0.0035344768588522913,0.0,-1,-10000,1299.9999999999545,43494.55000000089,0,,True
39,674,65.75,0.005710140636640734,0.0,-1,-10000,-1157.4999999999716,-221423.7000000011,0,,False
40,674,77.81,0.005504923172444518,0.0,-1,-10000,2199.9999999999886,-17640.199999997658,0,,False
41,674,52.66,0.012269478990998698,0.0,-1,-10000,1500.0000000000568,75996.45000000112,3,,False
42,674,49.9,0.010578621071613609,0.0,1,10000,-998.9999999999716,-72689.60000000033,2,,True
43,674,28.35,0.012215000237912225,0.0,1,10000,1100.0000000000298,-37201.350000000115,3,,False
44,674,74.09,0.00645579953864079,0.0,-1,-10000,-2840.8999999999373,-309330.1999999997,1,,True
45,674,29.12,0.004509495408830817,0.0,-1,-10000,99.9999999999801,-35462.29999999983,0,,False
46,674,78.8,0.01039192534639307,0.0,-1,-10000,-11488.000000000075,-238293.90000000017,2,,False
47,674,17.05,0.009541034895432192,0.0,-1,-10000,700.0000000000028,-36883.150000000125,2,,False
48,674,79.65,0.005522214205562319,0.0,1,10000,-6996.5000000000455,-116798.99999999884,0,,True
49,674,32.6,0.007092358273527731,0.0,-1,-10000,-425.9999999999801,-36134.50000000006,1,,True
0,675,34.68,0.0045583414088599256,0.0,-1,-10000,2999.999999999972,-118270.79999999938,0,,False
1,675,53.51,0.005542527376330732,0.0,1,10000,-735.0999999999602,-18637.800000000076,0,,True
2,675,39.75,0.010787372587901052,0.0,-1,-10000,-597.5000000000313,81704.89999999979,2,,True
3,675,31.92,0.010587007781440824,0.0,-1,-10000,-4219.200000000005,-165863.0499999997,2,,False
4,675,43.88,0.007029158589569263,0.0,-1,-10000,-2338.7999999999774,-36653.699999999924,1,,False
5,675,28.47,0.005521985279473281,0.0,-1,-10000,-1384.6999999999944,-34190.40000000001,0,,False
6,675,17.33,0.011672434695358554,0.0,-1,-10000,3300.0000000000186,-138863.14999999988,3,,False
7,675,55.36,0.010932401440824316,0.0,1,10000,16799.999999999996,156057.99999999953,2,,True
8,675,35.22,0.012164750010130634,0.0,1,10000,2800.0000000000114,-210874.40000000078,3,,False
9,675,55.21,0.012368717377695593,0.0,-1,-10000,700.0000000000028,-515264.29999999836,3,,True
10,675,29.43,0.011512719464012918,0.0,1,10000,-1594.29999999999,49348.900000000554,2,,True
11,675,62.74,0.010793313334605474,0.0,-1,-10000,-3327.39999999996,6406.5000000001055,2,,True
12,675,41.16,0.011510856285776003,0.0,1,10000,199.9999999999602,-170497.4999999999,2,,True
13,675,54.05,0.005784858340207386,0.0,1,10000,799.999999999983,-12477.050000000185,0,,False
14,675,53.07,0.012960726102911312,0.0,-1,-10000,-7630.700000000008,-141818.69999999966,3,,True
15,675,52.48,0.005625004969549626,0.0,-1,-10000,2900.0000000000628,-51614.24999999971,0,,False
16,675,41.13,0.009463985634776257,0.0,-1,-10000,-8211.29999999994,-136450.05000000013,2,,False
17,675,32.64,0.010138619099224583,0.0,-1,-10000,-4626.399999999997,-163965.20000000065,2,,False
18,675,38.54,0.010354558954269483,0.0,1,10000,-5085.399999999989,-51571.45000000062,2,,True
19,675,27.99,0.004521058858275306,0.0,-1,-10000,700.0000000000028,-77642.79999999997,0,,True
20,675,41.28,0.004702316024932613,0.0,1,10000,1899.9999999999773,-117135.7000000002,0,,True
21,675,36.36,0.007023316873584627,0.0,1,10000,4099.999999999965,1617.7000000003036,1,,False
22,675,102.73,0.012771511151009699,0.0,1,10000,9300.00000000007,-128532.80000000041,3,,False
23,675,94.62,0.009605060591903863,0.0,1,10000,9100.000000000107,-134642.99999999814,2,,False
24,675,86.17,0.005703754138411196,0.0,-1,-10000,-2761.699999999977,-37728.44999999988,0,,True
25,675,36.44,0.009047114561722927,0.0,1,10000,-8764.399999999963,5171.649999999854,1,,True
26,675,49.42,0.009700723990027643,0.0,1,10000,-3094.2000000000507,-51525.850000001075,2,,False
27,675,25.15,0.01323958056246594,0.0,1,10000,4299.999999999997,-58564.05000000024,3,,False
28,675,65.29,0.010739859954715368,0.0,-1,-10000,-2352.899999999875,90074.10000000086,2,,True
29,675,44.7,0.0141635180252406,0.0,-1,-10000,2399.999999999949,-106582.69999999969,3,,False
30,675,21.45,0.00870450614414723,0.0,-1,-10000,199.99999999999574,-25792.949999999702,1,,False
31,675,66.81,0.008747693854409216,0.0,-1,-10000,799.999999999983,-25275.050000000305,1,,False
32,675,44.24,0.013659111587184544,0.0,1,10000,-6142.400000000002,-48315.75000000084,3,,True
33,675,10.13,0.011392261389573284,0.0,-1,-10000,-401.29999999999364,-2283.049999999745,2,,True
34,675,57.84,0.0076274726585590326,0.0,1,10000,1500.0000000000568,-64276.30000000015,1,,True
35,675,40.19,0.00951314557842254,0.0,-1,-10000,1700.000000000017,-12678.34999999995,2,,True
36,675,63.62,0.007162460599941746,0.0,1,10000,-6836.199999999974,-373084.80000000115,1,,True
37,675,43.36,0.01394457386851438,0.0,-1,-10000,-8133.600000000031,-164218.25000000055,3,,True
38,675,67.16,0.0035384465378763756,0.0,1,10000,-871.5999999999601,42622.95000000093,0,,True
39,675,65.32,0.0057699443277295336,0.0,-1,-10000,4300.000000000068,-217123.70000000103,0,,True
40,675,78.21,0.005541976434547537,0.0,1,10000,-4782.099999999915,-22422.299999997573,0,,True
41,675,52.85,0.012232702767054073,0.0,1,10000,-2428.500000000048,73567.95000000107,3,,False
42,675,50.0,0.0103589171472701,0.0,1,10000,1000.0000000000142,-71689.60000000031,2,,False
43,675,28.45,0.01215395248933994,0.0,1,10000,999.9999999999786,-36201.35000000014,3,,False
44,675,73.63,0.006494464668982671,0.0,-1,-10000,4600.00000000008,-304730.19999999966,1,,True
45,675,28.98,0.004534368923231168,0.0,-1,-10000,1400.0000000000057,-34062.29999999982,0,,False
46,675,79.04,0.010382715165078965,0.0,1,10000,-3190.400000000091,-241484.30000000025,2,,True
47,675,17.29,0.009701911545841902,0.0,1,10000,-2572.8999999999846,-39456.05000000011,2,,False
48,675,79.44,0.005507608627641591,0.0,-1,-10000,-2894.4000000000797,-119693.39999999892,0,,True
49,675,32.64,0.007093825757675986,0.0,1,10000,-726.3999999999915,-36860.90000000005,1,,True
